UF,Tipo Crime,Ano,Mês,Ocorrências
Acre,Furto de veículo,2015,outubro,0
Acre,Homicídio doloso,2015,outubro,15
Acre,Lesão corporal seguida de morte,2015,outubro,0
Acre,Roubo a instituição financeira,2015,outubro,0
Acre,Roubo de carga,2015,outubro,0
Acre,Roubo de veículo,2015,outubro,0
Acre,Roubo seguido de morte (latrocínio),2015,outubro,2
Acre,Tentativa de homicídio,2015,outubro,0
Acre,Estupro,2015,novembro,1
Acre,Furto de veículo,2015,novembro,0
Acre,Homicídio doloso,2015,novembro,21
Acre,Lesão corporal seguida de morte,2015,novembro,0
Acre,Roubo a instituição financeira,2015,novembro,0
Acre,Roubo de carga,2015,novembro,0
Acre,Roubo de veículo,2015,novembro,0
Acre,Roubo seguido de morte (latrocínio),2015,novembro,1
Acre,Tentativa de homicídio,2015,novembro,1
Acre,Estupro,2015,dezembro,0
Acre,Furto de veículo,2015,dezembro,0
Acre,Homicídio doloso,2015,dezembro,18
Acre,Lesão corporal seguida de morte,2015,dezembro,0
Acre,Roubo a instituição financeira,2015,dezembro,0
Acre,Roubo de carga,2015,dezembro,0
Acre,Roubo de veículo,2015,dezembro,0
Acre,Roubo seguido de morte (latrocínio),2015,dezembro,0
Acre,Tentativa de homicídio,2015,dezembro,0
Acre,Estupro,2016,janeiro,1
Acre,Furto de veículo,2016,janeiro,0
Acre,Homicídio doloso,2016,janeiro,18
Acre,Lesão corporal seguida de morte,2016,janeiro,0
Acre,Roubo a instituição financeira,2016,janeiro,0
Acre,Roubo de carga,2016,janeiro,0
Acre,Roubo de veículo,2016,janeiro,0
Acre,Roubo seguido de morte (latrocínio),2016,janeiro,1
Acre,Tentativa de homicídio,2016,janeiro,1
Acre,Estupro,2016,fevereiro,1
Acre,Furto de veículo,2016,fevereiro,0
Acre,Homicídio doloso,2016,fevereiro,18
Acre,Lesão corporal seguida de morte,2016,fevereiro,0
Acre,Roubo a instituição financeira,2016,fevereiro,0
Acre,Roubo de carga,2016,fevereiro,0
Acre,Roubo de veículo,2016,fevereiro,0
Acre,Roubo seguido de morte (latrocínio),2016,fevereiro,1
Acre,Tentativa de homicídio,2016,fevereiro,1
Acre,Estupro,2016,março,4
Acre,Furto de veículo,2016,março,0
Acre,Homicídio doloso,2016,março,19
Acre,Lesão corporal seguida de morte,2016,março,0
Acre,Roubo a instituição financeira,2016,março,0
Acre,Roubo de carga,2016,março,0
Acre,Roubo de veículo,2016,março,0
Acre,Roubo seguido de morte (latrocínio),2016,março,1
Acre,Tentativa de homicídio,2016,março,2
Acre,Estupro,2016,abril,1
Acre,Furto de veículo,2016,abril,0
Acre,Homicídio doloso,2016,abril,22
Acre,Lesão corporal seguida de morte,2016,abril,0
Acre,Roubo a instituição financeira,2016,abril,0
Acre,Roubo de carga,2016,abril,0
Acre,Roubo de veículo,2016,abril,0
Acre,Roubo seguido de morte (latrocínio),2016,abril,2
Acre,Tentativa de homicídio,2016,abril,2
Acre,Estupro,2016,maio,4
Acre,Furto de veículo,2016,maio,0
Acre,Homicídio doloso,2016,maio,27
Acre,Lesão corporal seguida de morte,2016,maio,1
Acre,Roubo a instituição financeira,2016,maio,0
Acre,Roubo de carga,2016,maio,0
Acre,Roubo de veículo,2016,maio,0
Acre,Roubo seguido de morte (latrocínio),2016,maio,2
Acre,Tentativa de homicídio,2016,maio,0
Acre,Estupro,2016,junho,2
Acre,Furto de veículo,2016,junho,0
Acre,Homicídio doloso,2016,junho,26
Acre,Lesão corporal seguida de morte,2016,junho,0
Acre,Roubo a instituição financeira,2016,junho,0
Acre,Roubo de carga,2016,junho,0
Acre,Roubo de veículo,2016,junho,0
Acre,Roubo seguido de morte (latrocínio),2016,junho,0
Acre,Tentativa de homicídio,2016,junho,1
Acre,Estupro,2016,julho,2
Acre,Furto de veículo,2016,julho,0
Acre,Homicídio doloso,2016,julho,23
Acre,Lesão corporal seguida de morte,2016,julho,0
Acre,Roubo a instituição financeira,2016,julho,0
Acre,Roubo de carga,2016,julho,0
Acre,Roubo de veículo,2016,julho,0
Acre,Roubo seguido de morte (latrocínio),2016,julho,1
Acre,Tentativa de homicídio,2016,julho,0
Acre,Estupro,2016,agosto,2
Acre,Furto de veículo,2016,agosto,0
Acre,Homicídio doloso,2016,agosto,23
Acre,Lesão corporal seguida de morte,2016,agosto,0
Acre,Roubo a instituição financeira,2016,agosto,0
Acre,Roubo de carga,2016,agosto,0
Acre,Roubo de veículo,2016,agosto,0
Acre,Roubo seguido de morte (latrocínio),2016,agosto,0
Acre,Tentativa de homicídio,2016,agosto,1
Acre,Estupro,2016,setembro,7
Acre,Furto de veículo,2016,setembro,0
Acre,Homicídio doloso,2016,setembro,27
Acre,Lesão corporal seguida de morte,2016,setembro,0
Acre,Roubo a instituição financeira,2016,setembro,0
Acre,Roubo de carga,2016,setembro,0
Acre,Roubo de veículo,2016,setembro,0
Acre,Roubo seguido de morte (latrocínio),2016,setembro,1
Acre,Tentativa de homicídio,2016,setembro,1
Acre,Estupro,2016,outubro,2
Acre,Furto de veículo,2016,outubro,0
Acre,Homicídio doloso,2016,outubro,50
Acre,Lesão corporal seguida de morte,2016,outubro,0
Acre,Roubo a instituição financeira,2016,outubro,0
Acre,Roubo de carga,2016,outubro,0
Acre,Roubo de veículo,2016,outubro,0
Acre,Roubo seguido de morte (latrocínio),2016,outubro,1
Acre,Tentativa de homicídio,2016,outubro,1
Acre,Estupro,2016,novembro,6
Acre,Furto de veículo,2016,novembro,0
Acre,Homicídio doloso,2016,novembro,30
Acre,Lesão corporal seguida de morte,2016,novembro,0
Acre,Roubo a instituição financeira,2016,novembro,0
Acre,Roubo de carga,2016,novembro,0
Acre,Roubo de veículo,2016,novembro,0
Acre,Roubo seguido de morte (latrocínio),2016,novembro,1
Acre,Tentativa de homicídio,2016,novembro,0
Acre,Estupro,2016,dezembro,4
Acre,Furto de veículo,2016,dezembro,0
Acre,Homicídio doloso,2016,dezembro,142
Acre,Lesão corporal seguida de morte,2016,dezembro,0
Acre,Roubo a instituição financeira,2016,dezembro,0
Acre,Roubo de carga,2016,dezembro,0
Acre,Roubo de veículo,2016,dezembro,0
Acre,Roubo seguido de morte (latrocínio),2016,dezembro,4
Acre,Tentativa de homicídio,2016,dezembro,0
Acre,Estupro,2017,janeiro,0
Acre,Furto de veículo,2017,janeiro,0
Acre,Homicídio doloso,2017,janeiro,43
Acre,Lesão corporal seguida de morte,2017,janeiro,0
Acre,Roubo a instituição financeira,2017,janeiro,0
Acre,Roubo de carga,2017,janeiro,0
Acre,Roubo de veículo,2017,janeiro,0
Acre,Roubo seguido de morte (latrocínio),2017,janeiro,1
Acre,Tentativa de homicídio,2017,janeiro,0
Acre,Estupro,2017,fevereiro,1
Acre,Furto de veículo,2017,fevereiro,0
Acre,Homicídio doloso,2017,fevereiro,46
Acre,Lesão corporal seguida de morte,2017,fevereiro,0
Acre,Roubo a instituição financeira,2017,fevereiro,0
Acre,Roubo de carga,2017,fevereiro,0
Acre,Roubo de veículo,2017,fevereiro,0
Acre,Roubo seguido de morte (latrocínio),2017,fevereiro,0
Acre,Tentativa de homicídio,2017,fevereiro,0
Acre,Estupro,2017,março,3
Acre,Furto de veículo,2017,março,0
Acre,Homicídio doloso,2017,março,1
Acre,Lesão corporal seguida de morte,2017,março,0
Acre,Roubo a instituição financeira,2017,março,0
Acre,Roubo de carga,2017,março,0
Acre,Roubo de veículo,2017,março,13
Acre,Roubo seguido de morte (latrocínio),2017,março,2
Acre,Tentativa de homicídio,2017,março,1
Acre,Estupro,2017,abril,2
Acre,Furto de veículo,2017,abril,2
Acre,Homicídio doloso,2017,abril,2
Acre,Lesão corporal seguida de morte,2017,abril,0
Acre,Roubo a instituição financeira,2017,abril,0
Acre,Roubo de carga,2017,abril,0
Acre,Roubo de veículo,2017,abril,39
Acre,Roubo seguido de morte (latrocínio),2017,abril,0
Acre,Tentativa de homicídio,2017,abril,3
Acre,Estupro,2017,maio,0
Acre,Furto de veículo,2017,maio,5
Acre,Homicídio doloso,2017,maio,1
Acre,Lesão corporal seguida de morte,2017,maio,0
Acre,Roubo a instituição financeira,2017,maio,0
Acre,Roubo de carga,2017,maio,0
Acre,Roubo de veículo,2017,maio,3
Acre,Roubo seguido de morte (latrocínio),2017,maio,0
Acre,Tentativa de homicídio,2017,maio,0
Acre,Estupro,2017,junho,3
Acre,Furto de veículo,2017,junho,39
Acre,Homicídio doloso,2017,junho,10
Acre,Lesão corporal seguida de morte,2017,junho,0
Acre,Roubo a instituição financeira,2017,junho,0
Acre,Roubo de carga,2017,junho,2
Acre,Roubo de veículo,2017,junho,85
Acre,Roubo seguido de morte (latrocínio),2017,junho,2
Acre,Tentativa de homicídio,2017,junho,4
Acre,Estupro,2017,julho,19
Acre,Furto de veículo,2017,julho,76
Acre,Homicídio doloso,2017,julho,26
Acre,Lesão corporal seguida de morte,2017,julho,0
Acre,Roubo a instituição financeira,2017,julho,0
Acre,Roubo de carga,2017,julho,1
Acre,Roubo de veículo,2017,julho,124
Acre,Roubo seguido de morte (latrocínio),2017,julho,2
Acre,Tentativa de homicídio,2017,julho,9
Acre,Estupro,2017,agosto,17
Acre,Furto de veículo,2017,agosto,79
Acre,Homicídio doloso,2017,agosto,19
Acre,Lesão corporal seguida de morte,2017,agosto,0
Acre,Roubo a instituição financeira,2017,agosto,0
Acre,Roubo de carga,2017,agosto,0
Acre,Roubo de veículo,2017,agosto,112
Acre,Roubo seguido de morte (latrocínio),2017,agosto,1
Acre,Tentativa de homicídio,2017,agosto,9
Acre,Estupro,2017,setembro,14
Acre,Furto de veículo,2017,setembro,93
Acre,Homicídio doloso,2017,setembro,24
Acre,Lesão corporal seguida de morte,2017,setembro,0
Acre,Roubo a instituição financeira,2017,setembro,2
Acre,Roubo de carga,2017,setembro,0
Acre,Roubo de veículo,2017,setembro,127
Acre,Roubo seguido de morte (latrocínio),2017,setembro,0
Acre,Tentativa de homicídio,2017,setembro,8
Acre,Estupro,2017,outubro,18
Acre,Furto de veículo,2017,outubro,113
Acre,Homicídio doloso,2017,outubro,19
Acre,Lesão corporal seguida de morte,2017,outubro,0
Acre,Roubo a instituição financeira,2017,outubro,1
Acre,Roubo de carga,2017,outubro,0
Acre,Roubo de veículo,2017,outubro,139
Acre,Roubo seguido de morte (latrocínio),2017,outubro,0
Acre,Tentativa de homicídio,2017,outubro,12
Acre,Estupro,2017,novembro,13
Acre,Furto de veículo,2017,novembro,65
Acre,Homicídio doloso,2017,novembro,20
Acre,Lesão corporal seguida de morte,2017,novembro,0
Acre,Roubo a instituição financeira,2017,novembro,0
Acre,Roubo de carga,2017,novembro,0
Acre,Roubo de veículo,2017,novembro,100
Acre,Roubo seguido de morte (latrocínio),2017,novembro,2
Acre,Tentativa de homicídio,2017,novembro,7
Acre,Estupro,2017,dezembro,18
Acre,Furto de veículo,2017,dezembro,67
Acre,Homicídio doloso,2017,dezembro,10
Acre,Lesão corporal seguida de morte,2017,dezembro,0
Acre,Roubo a instituição financeira,2017,dezembro,2
Acre,Roubo de carga,2017,dezembro,0
Acre,Roubo de veículo,2017,dezembro,107
Acre,Roubo seguido de morte (latrocínio),2017,dezembro,0
Acre,Tentativa de homicídio,2017,dezembro,8
Acre,Estupro,2018,janeiro,14
Acre,Furto de veículo,2018,janeiro,74
Acre,Homicídio doloso,2018,janeiro,51
Acre,Lesão corporal seguida de morte,2018,janeiro,0
Acre,Roubo a instituição financeira,2018,janeiro,1
Acre,Roubo de carga,2018,janeiro,0
Acre,Roubo de veículo,2018,janeiro,110
Acre,Roubo seguido de morte (latrocínio),2018,janeiro,2
Acre,Tentativa de homicídio,2018,janeiro,8
Acre,Estupro,2018,fevereiro,20
Acre,Furto de veículo,2018,fevereiro,56
Acre,Homicídio doloso,2018,fevereiro,28
Acre,Lesão corporal seguida de morte,2018,fevereiro,0
Acre,Roubo a instituição financeira,2018,fevereiro,0
Acre,Roubo de carga,2018,fevereiro,0
Acre,Roubo de veículo,2018,fevereiro,59
Acre,Roubo seguido de morte (latrocínio),2018,fevereiro,2
Acre,Tentativa de homicídio,2018,fevereiro,3
Acre,Estupro,2018,março,26
Acre,Furto de veículo,2018,março,37
Acre,Homicídio doloso,2018,março,29
Acre,Lesão corporal seguida de morte,2018,março,0
Acre,Roubo a instituição financeira,2018,março,0
Acre,Roubo de carga,2018,março,0
Acre,Roubo de veículo,2018,março,48
Acre,Roubo seguido de morte (latrocínio),2018,março,0
Acre,Tentativa de homicídio,2018,março,7
Acre,Estupro,2018,abril,25
Acre,Furto de veículo,2018,abril,44
Acre,Homicídio doloso,2018,abril,30
Acre,Lesão corporal seguida de morte,2018,abril,0
Acre,Roubo a instituição financeira,2018,abril,0
Acre,Roubo de carga,2018,abril,0
Acre,Roubo de veículo,2018,abril,53
Acre,Roubo seguido de morte (latrocínio),2018,abril,4
Acre,Tentativa de homicídio,2018,abril,3
Acre,Estupro,2018,maio,23
Acre,Furto de veículo,2018,maio,43
Acre,Homicídio doloso,2018,maio,36
Acre,Lesão corporal seguida de morte,2018,maio,0
Acre,Roubo a instituição financeira,2018,maio,0
Acre,Roubo de carga,2018,maio,0
Acre,Roubo de veículo,2018,maio,87
Acre,Roubo seguido de morte (latrocínio),2018,maio,1
Acre,Tentativa de homicídio,2018,maio,8
Acre,Estupro,2018,junho,20
Acre,Furto de veículo,2018,junho,56
Acre,Homicídio doloso,2018,junho,36
Acre,Lesão corporal seguida de morte,2018,junho,0
Acre,Roubo a instituição financeira,2018,junho,1
Acre,Roubo de carga,2018,junho,0
Acre,Roubo de veículo,2018,junho,102
Acre,Roubo seguido de morte (latrocínio),2018,junho,1
Acre,Tentativa de homicídio,2018,junho,7
Acre,Estupro,2018,julho,16
Acre,Furto de veículo,2018,julho,56
Acre,Homicídio doloso,2018,julho,51
Acre,Lesão corporal seguida de morte,2018,julho,0
Acre,Roubo a instituição financeira,2018,julho,0
Acre,Roubo de carga,2018,julho,1
Acre,Roubo de veículo,2018,julho,90
Acre,Roubo seguido de morte (latrocínio),2018,julho,0
Acre,Tentativa de homicídio,2018,julho,11
Acre,Estupro,2018,agosto,22
Acre,Furto de veículo,2018,agosto,58
Acre,Homicídio doloso,2018,agosto,33
Acre,Lesão corporal seguida de morte,2018,agosto,0
Acre,Roubo a instituição financeira,2018,agosto,0
Acre,Roubo de carga,2018,agosto,0
Acre,Roubo de veículo,2018,agosto,91
Acre,Roubo seguido de morte (latrocínio),2018,agosto,2
Acre,Tentativa de homicídio,2018,agosto,9
Acre,Estupro,2018,setembro,30
Acre,Furto de veículo,2018,setembro,76
Acre,Homicídio doloso,2018,setembro,25
Acre,Lesão corporal seguida de morte,2018,setembro,0
Acre,Roubo a instituição financeira,2018,setembro,0
Acre,Roubo de carga,2018,setembro,0
Acre,Roubo de veículo,2018,setembro,98
Acre,Roubo seguido de morte (latrocínio),2018,setembro,4
Acre,Tentativa de homicídio,2018,setembro,6
Acre,Estupro,2018,outubro,24
Acre,Furto de veículo,2018,outubro,87
Acre,Homicídio doloso,2018,outubro,28
Acre,Lesão corporal seguida de morte,2018,outubro,0
Acre,Roubo a instituição financeira,2018,outubro,0
Acre,Roubo de carga,2018,outubro,0
Acre,Roubo de veículo,2018,outubro,120
Acre,Roubo seguido de morte (latrocínio),2018,outubro,1
Acre,Tentativa de homicídio,2018,outubro,16
Acre,Estupro,2018,novembro,17
Acre,Furto de veículo,2018,novembro,63
Acre,Homicídio doloso,2018,novembro,21
Acre,Lesão corporal seguida de morte,2018,novembro,0
Acre,Roubo a instituição financeira,2018,novembro,0
Acre,Roubo de carga,2018,novembro,0
Acre,Roubo de veículo,2018,novembro,117
Acre,Roubo seguido de morte (latrocínio),2018,novembro,2
Acre,Tentativa de homicídio,2018,novembro,7
Acre,Estupro,2018,dezembro,23
Acre,Furto de veículo,2018,dezembro,54
Acre,Homicídio doloso,2018,dezembro,28
Acre,Lesão corporal seguida de morte,2018,dezembro,0
Acre,Roubo a instituição financeira,2018,dezembro,1
Acre,Roubo de carga,2018,dezembro,0
Acre,Roubo de veículo,2018,dezembro,105
Acre,Roubo seguido de morte (latrocínio),2018,dezembro,1
Acre,Tentativa de homicídio,2018,dezembro,1
Acre,Estupro,2019,janeiro,33
Acre,Furto de veículo,2019,janeiro,46
Acre,Homicídio doloso,2019,janeiro,32
Acre,Lesão corporal seguida de morte,2019,janeiro,0
Acre,Roubo a instituição financeira,2019,janeiro,1
Acre,Roubo de carga,2019,janeiro,0
Acre,Roubo de veículo,2019,janeiro,104
Acre,Roubo seguido de morte (latrocínio),2019,janeiro,0
Acre,Tentativa de homicídio,2019,janeiro,15
Acre,Estupro,2019,fevereiro,21
Acre,Furto de veículo,2019,fevereiro,52
Acre,Homicídio doloso,2019,fevereiro,25
Acre,Lesão corporal seguida de morte,2019,fevereiro,1
Acre,Roubo a instituição financeira,2019,fevereiro,0
Acre,Roubo de carga,2019,fevereiro,0
Acre,Roubo de veículo,2019,fevereiro,94
Acre,Roubo seguido de morte (latrocínio),2019,fevereiro,1
